"LPAD(1,2,0)||'|'||'VENDAS'||'|'||LPAD(50,3,0)||'|'||:SEQUENCIA||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDDHHMI')||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDD')||'|'||TO_CHAR(SYSDATE-1,'YYYYMMDD')||'|'||'22013079000128'||'|'||'07216054000138'","1"
"01|VENDAS|050||202303021043|20230302|20230302|22013079000128|07216054000138",1
"02|01|00000000000000013818|01|01|20230102|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13818
"03|00000000000000013818|01|01|         1430|03|  27.60|N|    82.80|    82.80|00|00|00|00|00",13818
"02|01|00000000000000013819|01|01|20230102|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13819
"03|00000000000000013819|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00",13819
"02|01|00000000000000013822|01|01|20230102|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13822
"03|00000000000000013822|01|01|         1429|01|   5.10|N|     5.10|     5.10|00|00|00|00|00",13822
"02|01|00000000000000013839|01|01|20230102|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13839
"02|01|00000000000000013839|01|01|20230102|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13839
"03|00000000000000013839|01|01|         1425|10|  28.80|N|   288.00|   288.00|00|00|00|00|00",13839
"03|00000000000000013839|01|01|         1928|10|  30.24|N|   302.40|   302.40|00|00|00|00|00",13839
"02|01|00000000000000013846|01|01|20230102|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13846
"03|00000000000000013846|01|01|         1430|01|  26.22|N|    26.22|    26.22|00|00|00|00|00",13846
"02|01|00000000000000013847|01|01|20230103|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13847
"03|00000000000000013847|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00",13847
"02|01|00000000000000013849|01|01|20230103|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13849
"03|00000000000000013849|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00",13849
"02|01|00000000000000013856|01|01|20230103|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13856
"03|00000000000000013856|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00",13856
"02|01|00000000000000013860|01|01|20230103|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13860
"03|00000000000000013860|01|01|         1430|02|  27.60|N|    55.20|    55.20|00|00|00|00|00",13860
"02|01|00000000000000013869|01|01|20230104|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13869
"03|00000000000000013869|01|01|         1430|02|  27.60|N|    55.20|    55.20|00|00|00|00|00",13869
"02|01|00000000000000013871|01|01|20230104|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13871
"03|00000000000000013871|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00",13871
"02|01|00000000000000013874|01|01|20230104|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01",13874
